sentence_id,sentence,answer
9c5d08948c955d8c63a9cb9ea2455ba4,"Although music was important to Paul, he became an artist.","비록 음악이 Paul에게 중요했지만, 그는 화가가 되었다."
44ef14d8ece30ebbbdd8f4755748a318,Yet there is no evidence to suggest that people from some cultures are fast learners and people from others are slow learners.,그러나 어떤 문화에서 온 사람들이 빠른 학습자들이고 다른것들(다른 문화들)에서 온 사람들이 느린 학습자들이라고 암시하는 어떠한 증거도 없다.
f1dacbb1933fb7092846a00133da040a,But human teenagers have no such genes for soccer.,그러나 십 대 아이들은 축구에 대한 그러한 유전자를 가지고 있지 않다.
208af4d3863ce67c7b6686ff18fe0c3e,"At the age of five, he could play all of the songs he had heard his mother play on the violin.",다섯 살에 그는 그의 어머니가 바이올린으로 연주하는 것을 들었었던 모든 노래를 연주할 수 있었다.
06db96f27fbb17f94636731fcdd3cbd0,"By contrast, many present-­day stories have a less definitive ending.","대조적으로, 많은 오늘날의 이야기들은 덜 확정적인 결말을 가진다."
1edd45f63249d54b3021a95696e03ea3,This also led to the phenomenon of new and revised editions.,이는 또한 새로운 판과 개정판이라는 현상으로 이어졌다.
1ca3ab64198fcd4c4355ac56e727717f,ⅱ use more chemical fertilizer than before .,이전보다 더 많은 화학 비료를 사용하도록
a48955eae49410ce2a586adb3dd2d14b,Sea snakes use their venom to kill the fish they eat and to defend themselves against predators.,바다뱀들은 그들의 독을 자신이 먹는 물고기를 죽이기 위해 그리고 포식자에 대항해 스스로를 보호하기 위해 사용한다.
aef109205aa2cdcfc4ab43a3a5788a62,④ Understand the Children's Behavior at the Children's Perspective,아이들의 관점에서 아이들의 행동을 이해해라
3defabd14adc278baaada8fa18a6a907,"Consumers also reduce uncertainty by buying the same brand that they did the last time, believing that the product should be at least as satisfactory as their last purchase.","소비자들은 또한 그 제품이 적어도 그들의 지난번 구매만큼 만족스러울 것이라고 믿으면서, 지난번에 그들이 그랬던(구매했던) 동일한 브랜드를 구매함으로써 불확실성을 줄인다."
026464e18ec378afa029155d5941b9e7,"In addition, some consumers may employ a simple decision rule that results in a safer choice.","게다가, 몇몇 소비자들은 더 안전한 선택을 초래하는 간단한 결정 규칙을 이용할지도 모른다."
22748d92193b2e5abf0f49ff1b71f047,"Jemison was born in Decatur, Alabama, and moved to Chicago with her family when she was three years old.",Jemison은 Alabama주 Decatur에서 태어났다. 그리고 그녀가 세 살이었을 때 그녀의 가족과 함께 Chicago로 이주했다.
3ca41ad2ba322095242f8f382ef24097,"Since then, she has become a best­-selling novelist.","그때 이후로, 그녀는 베스트-셀러 소설가가 되었다."
e78147d208fa842df889d58fab1a114a,Wallace Stevens worked for an insurance company.,Wallace Stevens는 보험회사에서 근무했다.
3bd0cb884349ae1fbcadf4df77c23617,"Although cures for some forms of cancer have been discovered, other forms of cancer are still increasing.","몇몇 형태의 암의 치료법이 발견되었음에도 불구하고, 암의 다른 형태들은 여전히 증가하고 있다."
d2bc9d9c363b97f91933ef00f4d72ea6,"When a prisoner is released from the cave, he initially suffers from the sun's blinding brightness, yet as his eyes adjust he begins to see the truth.","죄수가 동굴에서 풀려났을 때 그는 처음에 태양의 눈부신 빛으로부터 고통받는다, 그러나 그의 눈이 적응함에 따라 가는 진실을 보기 시작한다."
bf6a28c7ffbc908e97d3376a22778450,"In Book VII of The Republic, Plato paints a picture of ordinary people imprisoned in a shadowcave, unaware of the true reality hidden from them.",국가 제 7권에서 플라톤은 그들로부터 숨겨진 진정한 실체를 알지 못한 채로 그림자 동굴에 감금된 보통사람들에 대한 모습을 묘사한다.
69b0241764fab27065ae551daeffd3b3,"Such a calculation not only involves a translation process, but scientists have been handicapped by lack of knowledge of what to count.",그러한 계산은 변형 과정을 포함할 뿐만 아니라 무엇이 중요해야만 하는지에 대한 지식의 부족에 의해 불리한 조건을 겪어왔다.
c73bb61a20fbd2f8fa1eec0e424cf773,"In fact, the hope for approval is what makes them want to create in the first place, and the creative process is not completed until the work has found an audience.","사실, 인정을 향한 기대는 그들이 처음에 창조하도록 원하게 만드는 것이다, 그리고 창조적인 과정은 작품이 청중을 찾을 때까지 끝나지 않는다."
5f8aacb6fc2c0366ac1e177677658e2e,What the mere exposure results show is that people develop a liking towards stimuli that are familiar.,단순한 노출 효과가 보여주는 것은 사람들이 익숙한 자극에 대한 선호를 개발한다는 것이다.
06bd4fddc1d6d4d9faf05db3d36477ca,"Snow began to fall, making it difficult to see where they could put their hands and feet on the rock.",눈은 떨어지기 시작해서 그것은 그들이 그들의 손과 발을 돌 위에 어디에 놓을 수 있는 지를 보는 것을 어렵게 만들었다.
f322746674127053fde53a04c6ca4972,"All true artists create from a place of no-mind, from inner stillness.","모든 진정한 예술가들은 생각이 없는 상태, 즉 내적인 고요함에서 창조한다."
67c85dd1c9c11ffa1f1c7363cb036977,But we should be cautious because we usually do not know how these surveys are conducted.,"하지만 우리는 신중해야 한다, 우리가 어떻게 이러한 조사들이 수행되는지를 대개 알지 못하기 때문에."
1b7488d5722ae5350a48af522e443e5b,"For example, a toothpaste manufacturer once had a poster that said, ""More than 80% of dentists recommend Smiley Toothpaste .""","예를 들어, 한 치약 제조업체는 한 때 ""치과의사의 80%이상이 Smiley Toothpaste를 추천합니다""라고 적혀 있는 포스터를 가졌다."
ac3011b7c8069a0c833f675c18f48217,"Men have increasingly entered such fields as nursing, secretarial sciences and flight attendants, which have been traditionally female occupations.","남성들은 전통적으로 여성들의 직업이어왔던 간호직, 비서직, 항공 승무원과 같은 그러한 분야에 점차 진입해왔다."
4f1e2bc6e015be3585d576acfd85c465,One noise lasted for eight seconds.,한 소음은 8초간 지속되었다.
165da74a6b05d24959ed760246f8d9a1,"A Princeton study by Nobel Prize winner Daniel Kahneman found that once a person earns $75,000 per year, the emotional benefits of income wear off.","노벨상 수상자인 Daniel Kahneman에 의한 한 Princeton 대학 연구가 일단 한 사람이 일 년에 75,000달러를 벌게 되면 소득에 대한 정서적 이득은 사라진다는 것을 발견했다."
4f9abb085ee5ffb7ef7f70d98cdf96e0,It cannot be moved out of forests by floating down rivers unless the wood has been dried first.,목재가 먼저 건조되지 않으면 그것은 강에 띄워 보내 숲 밖으로 운반될 수 없다.
b54e70c75c24a2e476fea2d591d75a2b,"Then at the age of seven, he learned to play the violin, which he continued throughout his adult life.","그러고 나서 7세 때 그는 바이올린 연주하는 것을 배웠고, 어른이 되어서도 내내 그것을 계속했다."
506df2665dbf6ec0d5bbea9d1f91078e,What he found was that the 'lucky' people were good at spotting opportunities.,그가 발견한 것은 ‘운이 좋은’ 사람들은 기회를 발견하는 데 능숙했다는 것이었다.
5e8806f001fabb1e6f679304754caf26,"People often assume erroneously that if a Hadza adult of Tanzania does not know how to solve an algebraic equation, then he must be less intelligent than we are.","사람들은 종종 만약 Tanzania의 한 Hadza 어른이 대수 방정식을 푸는 방법을 알지 못한다면, 그러므로 그는 우리보다 덜 똑똑함이 틀림없다고 잘못되게 추정한다."
31efd3862932fe8642de9f51891b13d4,Different types of books demand different gears and speeds.,서로 다른 책의 유형은 서로 다른 기어와 속도를 요구한다.
c58448684fbae6022695b0c6d29fe96d,"Nature, it seems, has prepared us biologically to be attracted to owls by giving them such big eyes.",자연은 그것들에게 그렇게 큰 눈을 제공함으로써 우리가 생물학적으로 올빼미에게 끌리게 만들어 놓은 것 같다.
ad3ca4842e62398aa6b87fa2c6de8c73,"In 1850, caught up in a rising tide of Norwegian romantic nationalism, Bull co-­founded the first theater in which actors performed in Norwegian rather than Danish.","1850년에 노르웨이의 낭만적 민족주의가 고조되는 흐름에 사로 잡힌채, Bull은 덴마크어보다는 노르웨이어로 배우들이 공연하는 최초의 극장을 공동설립하였다."
270f8f75ffdbb8135e3fc37bef61e3e6,Today most maize seed cultivated are hybrids.,오늘날 재배되는 대부분 옥수수 종자는 잡종이다
a933121ad6a25052398c78b5d5c23db0,National character is not formally considered by social scientists in discussing economic and social development today.,국민성은 오늘날 경제와 사회 발전을 논하는 데 있어서 사회 과학자들에 의해 공식적으로 고려되지 않는다
8ee4ed7a6461c4056f1d9d0abad278d4,② It is better to refrain from buying unnecessary goods.,불필요한 물품들을 사는 것으로부터 삼가는 것이 좋다
c23eebb2b7edf90e67e561fd8b4ee757,① reasons we need to hide our emotions .,우리가 우리의 감정을 숨길 필요가 있는 이유들
fb22564a5d78a64476992e04f6964298,② difficulties of reading others' emotions .,다른 사람들의 감정을 읽는 것의 어려움들
acc2762e7975a7191feb4fe8b3f11b97,Organize the foods in your kitchen so the best choices are most visible and easily accessible.,최고의 선택들이 가장 눈에 잘 보이도록 그리고 쉽게 접근 가능하도록 너의 주방에 있는 음식을 정돈하라.
4a59017ce34913eb8eaf7df7d406b030,"You can categorize 10,000 items from just one store.",당 신은 한 가게에서만 만 개의 품목들을 범주화할 수 있다.
4e195255986def5f68706dcb5fdc7bda,"After her time at Peabody, she worked for a while at the American Museum of Natural History before returning to school at the University of Maine to study anthropology.",Peabody에서 시간을 보낸 후에 그녀는 인류학을 공부하기 위해서 Maine 대학교로 복귀하기 전에 미국 자연사 박물관에서 잠시동안 근무했다.
5d462662fa5ac67b7e3e03e8a05445d6,② manufacturers finally decide not to supply the market .,제조사들이 마침내 시장에 공급하지 않기로 결정한다
5ae4a26fa8af18e1fa489ded9a3752f3,"Without such passion, they would have achieved nothing.",그러한 열정이 없었더라면 그들은 아무것도 이루지 못했을 것이다.
5da80c0f5f08589251078184394bdd91,Updrafts of warm air set off these storms.,따뜻한 공기의 상승 기류가 이러한 폭풍우를 발생시킨다.
